state,year,utility,design,plant,reissue,total,sirs,ssf,ssjc,sse,reallocation,ppf,ppyf,ppjc,ppyjc,ppe,ppye,firms,newfirms,jc,newjc,emp,nemp
AL,2008,279,68,6,1,354,0,8.219999999999999,14.69,2.06,26.6,4.8716043266451985,59.2964824120603,1.5018008883534069,10.220874837592032,0.20698377282303063,10.055389859394971,72666,5970,235717,34635,1710279,35205
AL,2009,304,57,14,2,377,0,7.049999999999999,17.849999999999998,1.96,21.2,5.37327898292523,76.25404530744336,2.1540026167989352,12.069407094378281,0.23508166749599987,11.974716513674046,70162,4944,175023,31236,1603698,31483
AL,2010,444,87,4,3,538,0,6.38,16.86,1.9300000000000002,22.4,7.875975347318801,123.4511243689766,3.0408708873351684,18.037953463421175,0.3455147624072232,17.93871494781768,68309,4358,176923,29826,1557097,29991
AL,2011,352,59,4,1,416,0,6.67,14.57,1.81,23.2,6.207750734932028,93.10653536257833,2.1683606984623403,14.88585128462034,0.26677748192839074,14.779550218495755,67013,4468,191850,27946,1559352,28147
AL,2012,413,63,0,2,478,0,6.69,13.74,1.78,24.0,7.130071599045347,106.50623885918003,2.3620568672603106,17.18991620814903,0.30475714425979084,17.09585121602289,67040,4488,202366,27807,1568462,27960
AL,2013,503,69,0,0,572,1,6.52,15.15,1.9,22.0,8.5494357671325,131.13250802384226,2.8742418684582103,18.96929097300524,0.3594414330402084,18.8934764657308,66905,4362,199009,30154,1591358,30275
AL,2014,500,49,7,1,557,0,6.34,15.989999999999998,1.96,22.6,8.358468764537283,131.8655303030303,2.8523730514758596,17.843985263495114,0.34922943809798485,17.843985263495114,66639,4224,195276,31215,1594940,31215
AK,1992,39,10,0,0,49,0,10.93,14.01,3.0700000000000003,38.6,4.504090449489842,41.211101766190076,1.3608087091757388,9.716438627800914,0.29802452316076294,9.706814580031695,10879,1189,36008,5043,164416,5048
AK,1993,50,14,0,0,64,0,11.55,18.21,3.51,34.6,5.7224606580829755,49.53560371517028,2.0228838738226185,11.107254425546685,0.382990437207521,10.921501706484642,11184,1292,31638,5762,167106,5860
AK,1994,48,7,0,0,55,1,11.360000000000001,19.11,3.81,34.8,4.7780383980540355,42.04892966360856,1.6169337057180655,8.460236886632826,0.3206997084548105,8.409785932721713,11511,1308,34015,6501,171500,6540
AK,1995,39,9,0,1,49,0,11.73,19.689999999999998,3.55,32.2,4.136068202920571,35.25179856115108,1.5738421018821867,7.992170934594682,0.28102775866024315,7.908327953518399,11847,1390,31134,6131,174360,6196
AK,1996,36,16,0,0,52,0,11.12,18.9,3.26,31.2,4.2875989445910285,38.547071905114905,1.7177589852008457,9.089320048942492,0.29362439792881867,8.996539792387544,12128,1349,30272,5721,177097,5780
AK,1997,46,14,0,0,60,0,11.16,16.24,3.2800000000000002,34.6,4.844961240310077,43.41534008683068,1.6420361247947455,10.112927692566998,0.3294494899023731,10.05361930294906,12384,1382,36540,5933,182122,5968
AK,1998,63,12,0,0,75,0,11.15,19.08,3.66,30.2,5.964689040878002,53.49500713266762,2.0623659462134962,10.808473843493298,0.3940089623905312,10.766580534022395,12574,1402,36366,6939,190351,6966
AK,1999,53,13,0,0,66,0,10.07,19.91,3.15,30.2,5.228965298684836,51.92761605035405,2.1785054132558757,10.943458796219533,0.3424693074855488,10.878523158068239,12622,1271,30296,6031,192718,6067
AK,2000,44,13,0,0,57,0,10.059999999999999,16.869999999999997,3.42,31.8,4.515924576136904,44.881889763779526,1.4012832804779114,8.306616146895948,0.28171659310733405,8.24772102445377,12622,1270,40677,6862,202331,6911
AK,2001,50,8,0,0,58,0,9.27,14.75,2.8000000000000003,29.4,4.574854077930273,49.361702127659576,1.5235493446111008,10.325796688623821,0.27348299454448577,9.780775716694773,12678,1175,38069,5617,212079,5930
AK,2002,43,7,0,0,50,0,10.76,18.19,3.46,35.6,3.8931713774040335,36.1794500723589,1.227084202517977,6.746727836999055,0.2334517711985881,6.746727836999055,12843,1382,40747,7411,214177,7411
AK,2003,37,6,0,0,43,0,9.610000000000001,18.95,3.54,30.4,3.3015970515970516,34.372501998401276,1.0485247500609607,5.5326814204837875,0.1961294089206953,5.5326814204837875,13024,1251,41010,7772,219243,7772
AK,2004,39,10,0,0,49,0,10.13,16.45,2.65,26.6,3.7031438935912937,36.53989560029829,1.3690210102816271,8.324838600067958,0.2196757764866222,8.302270416807861,13232,1341,35792,5886,223056,5902
AK,2005,35,1,0,0,36,0,9.49,16.59,2.63,25.6,2.6724073936604555,28.146989835809226,0.9964018820924438,6.007008176205573,0.15669205658324264,5.964214711729622,13471,1279,36130,5993,229750,6036
AK,2006,36,9,0,0,45,0,10.09,15.310000000000002,2.71,26.2,3.3298801243155247,32.99120234604106,1.0868515119312145,7.101151964652043,0.1883144600396716,6.949806949806949,13514,1364,41404,6337,238962,6475
AK,2007,18,6,0,0,24,0,9.569999999999999,13.48,2.54,34.2,1.757469244288225,18.362662586074983,0.5424096548918571,4.024819721616636,0.0992063492063492,3.9087947882736156,13656,1307,44247,5963,241920,6140
AK,2008,20,8,0,0,28,0,9.139999999999999,16.54,2.46,25.0,2.058823529411765,22.52614641995173,0.7790328863168439,4.710632570659489,0.11389243672868382,4.624277456647399,13600,1243,35942,5944,245846,6055
AK,2009,39,16,0,0,55,0,7.920000000000001,12.22,1.96,28.4,4.123556755135703,52.03405865657521,1.3984947111472743,11.444028297960882,0.22087111568024287,11.29131595154999,13338,1057,39328,4806,249014,4871
AK,2010,28,4,0,1,33,0,7.26,13.600000000000001,1.9,25.0,2.4661833943651446,33.95061728395061,0.9667496704262487,7.10594315245478,0.1314233144959916,6.928406466512702,13381,972,34135,4644,251097,4763
AK,2011,27,5,0,0,32,0,7.04,13.089999999999998,1.66,24.6,2.398980433315841,34.07880724174654,1.0102285642126532,7.718282682103232,0.12682157393499602,7.617233991906689,13339,939,31676,4146,252323,4201
AK,2012,28,18,0,0,46,0,7.21,14.46,2.29,27.8,3.4046332617866923,47.227926078028744,1.1575821631687553,8.005569091541943,0.17949118152021226,7.841800204568702,13511,974,39738,5746,256280,5866
AK,2013,46,8,0,0,54,1,7.290000000000001,13.59,1.7999999999999998,20.8,3.9574935873946497,54.27135678391959,1.5540462760446645,11.435832274459974,0.20470673864256686,11.37560564567095,13645,995,34748,4722,263792,4747
AK,2014,49,2,0,0,51,0,6.99,9.9,1.4000000000000001,26.2,3.7313432835820897,53.34728033472803,1.3614885608265037,13.750337018064167,0.1918468836166523,13.750337018064167,13668,956,37459,3709,265837,3709
AZ,1992,836,61,0,3,900,2,12.47,20.24,4.0,39.0,14.25674819414523,114.3147466023117,3.649960661535092,18.034987876480372,0.7200985094760963,18.016214593133817,63128,7873,246578,49903,1249829,49955
AZ,1993,848,75,0,5,929,1,12.53,18.37,3.56,31.8,14.26772330753164,113.8759499877421,3.718245820475567,20.236565229703533,0.7154138965876528,20.098654320453463,65112,8158,249849,45907,1298549,46222
AZ,1994,929,121,2,1,1053,0,13.450000000000001,19.220000000000002,4.06,30.2,15.557361306050085,115.67615071954302,3.6039057713830034,18.75100165607137,0.7596180412531028,18.713346365736626,67685,9103,292183,56157,1386223,56270
AZ,1995,999,117,2,1,1119,0,13.469999999999999,19.66,3.93,28.0,15.949486167134651,118.43776460626587,3.79453234677753,19.302088903455054,0.7562118852990788,19.25028815221318,70159,9448,294898,57973,1479744,58129
AZ,1996,1062,83,2,6,1153,0,13.11,19.07,3.64,28.2,15.931355616044657,121.52192242833053,3.8881900862955634,20.39119977362762,0.7390457144322231,20.28037218792324,72373,9488,296539,56544,1560120,56853
AZ,1997,1049,114,0,0,1163,0,13.239999999999998,16.71,3.7600000000000002,34.6,15.54563439020478,117.42730210016155,3.13762096567502,18.77835725703583,0.7028392166152884,18.69113818263637,74812,9904,370663,61933,1654717,62222
AZ,1998,1514,161,0,3,1678,0,12.629999999999999,19.66,3.92,32.0,22.11940259158197,175.19315097097515,4.887056000186395,24.85336809052669,0.9717176876361954,24.765699948343293,75861,9578,343356,67516,1726839,67755
AZ,1999,1498,118,1,5,1622,0,12.47,21.43,4.29,32.2,20.980196867198714,168.27471729432514,4.512374254428915,21.05345136419096,0.8999227131726603,20.987798092724145,77311,9639,359456,77042,1802377,77283
AZ,2000,1595,151,1,9,1756,0,11.799999999999999,16.98,3.45,32.0,22.517150734115535,190.80734543083778,4.587587388837219,27.017878573406776,0.9284501227711381,26.907341291123334,77985,9203,382772,64994,1891324,65261
AZ,2001,1540,158,0,4,1702,0,11.5,19.33,3.75,34.6,21.356689336712925,185.70649208947083,4.553529386584478,23.555463289737737,0.8777829122175829,23.382332738013464,79694,9165,373776,72255,1938976,72790
AZ,2002,1587,107,0,5,1699,0,11.790000000000001,16.63,3.3099999999999996,39.6,21.01084550412426,178.26041338789213,4.453916772837137,26.775301793425157,0.8851433968771474,26.775301793425157,80863,9531,381462,63454,1919463,63454
AZ,2003,1582,127,0,5,1714,0,11.82,17.41,3.4099999999999997,32.2,20.795418698891073,175.95729391232933,4.462263414126162,25.63412299593204,0.873579668529012,25.63412299593204,82422,9741,384110,66864,1962042,66864
AZ,2004,1621,103,2,4,1730,0,12.02,17.330000000000002,3.16,30.0,20.457394224629283,170.1583554637553,4.735587253879486,27.323267420557205,0.8600833336233421,27.19911956607185,84566,10167,365319,63316,2011433,63605
AZ,2005,1457,137,0,4,1598,0,12.690000000000001,18.47,3.6700000000000004,27.4,18.15434602319848,143.01056022910328,3.7778581577385806,20.454923646045337,0.7470735334474358,20.375116347269504,88023,11174,422991,78123,2139013,78429
AZ,2006,1705,183,0,5,1893,0,13.850000000000001,18.78,3.75,24.2,20.499436888157327,148.05255748474895,4.141715365917161,22.05394070018058,0.8174316324019018,21.781654163022967,92344,12786,457057,85835,2315790,86908
AZ,2007,1571,249,0,6,1826,0,12.540000000000001,14.71,2.96,34.2,19.147084421235856,152.7011205887272,3.897437210920508,26.500253972861184,0.7690156599552573,26.004357794898816,95367,11958,468513,68905,2374464,70219
AZ,2008,1584,303,0,5,1892,0,11.43,18.84,2.96,30.6,19.98056858023909,174.86136783733826,5.292618587385553,28.089136986504744,0.8212832159575503,27.716332420198352,94692,10820,357479,67357,2303712,68263
AZ,2009,1562,190,4,3,1759,0,9.29,20.28,2.65,24.8,19.71774148348261,212.23455598455598,6.483979888235208,31.978911008090172,0.8397660494855658,31.648644272117167,89209,8288,271284,55005,2094631,55579
AZ,2010,1976,179,1,13,2169,0,8.76,20.62,3.0,28.4,25.084134198383236,286.37443886981777,7.409355806215797,35.92725104353011,1.0667293556639934,35.55970883336612,86469,7574,292738,60372,2033318,60996
AZ,2011,2069,172,2,5,2248,0,9.2,14.64,2.25,25.8,26.342000726514257,286.4789091372499,7.113518850192078,48.5770469131534,1.0833338152433936,48.13292223364166,85339,7847,316018,46277,2075076,46704
AZ,2012,2210,152,1,7,2370,0,9.02,14.81,2.34,27.8,27.58765190669088,305.7669978067346,7.191581298247318,48.56358345969428,1.1257532928283815,48.09643639905836,85908,7751,329552,48802,2105257,49276
AZ,2013,2225,196,2,4,2427,0,8.74,15.110000000000001,2.12,23.8,27.92351235675825,319.34210526315786,8.107376810964835,53.638915287201364,1.1319413610533817,53.2949779310042,86916,7600,299357,45247,2144104,45539
AZ,2014,2517,146,3,5,2671,0,8.58,15.15,2.37,25.6,30.480429076800185,355.23340869796516,7.754526134872432,51.17054293267941,1.2151961852575912,51.17054293267941,87630,7519,344444,52198,2197999,52198
AR,1992,140,35,0,0,175,0,10.69,18.95,3.27,29.0,4.251700680272109,39.79081400636653,1.314870053271021,6.937286926187268,0.22335958340246845,6.825006825006825,41160,4398,133093,25226,783490,25641
AR,1993,114,36,4,0,154,0,11.09,17.82,2.88,25.2,3.633189421284828,32.75898744947883,1.1808276528366701,6.626791170015921,0.189655405979564,6.593877114108328,42387,4701,130417,23239,811999,23355
AR,1994,120,39,0,0,159,0,11.37,21.81,3.52,27.4,3.65794740837877,32.16019417475728,1.1887761586829257,5.450992492029209,0.19120435897836746,5.4383144645483465,43467,4944,133751,29169,831571,29237
AR,1995,106,37,0,0,143,0,11.62,19.25,3.2300000000000004,23.8,3.2066375154165265,27.59019872660621,0.9780452773408113,5.080650891778583,0.16346051628375374,5.057829024157323,44595,5183,146210,28146,874829,28273
AR,1996,114,47,0,1,162,0,10.92,20.02,2.98,26.0,3.57758049556115,32.76699029126213,1.2296295171806568,6.143344709897611,0.18184634657219637,6.093661839383111,45282,4944,131747,26370,890862,26585
AR,1997,125,25,2,0,152,0,10.639999999999999,19.11,3.1399999999999997,28.6,3.3316528943734522,31.314379892871855,1.0240862388411656,5.360228515005113,0.16764200491014608,5.347029232771661,45623,4854,148425,28357,906694,28427
AR,1998,144,38,0,1,183,0,10.32,20.849999999999998,3.3099999999999996,27.4,4.031547409235108,39.05249679897567,1.238075908260605,5.937510139190811,0.19603474206969837,5.916968442834972,45392,4686,147810,30821,933508,30928
AR,1999,188,37,0,1,226,0,10.12,17.61,2.7199999999999998,28.2,4.98445115899517,49.24820222270647,1.545869928041807,8.779085576661616,0.23810426859847192,8.739027879819032,45341,4589,146196,25743,949164,25861
AR,2000,215,33,0,0,248,0,9.59,18.11,2.8899999999999997,24.4,5.517241379310344,57.54060324825986,1.5797788309636651,8.722872920403784,0.25143102780543297,8.69748193869678,44950,4310,156984,28431,986354,28514
AR,2001,180,36,3,3,222,0,9.19,16.869999999999997,2.42,28.4,4.9298276780955765,53.662073966642495,1.5851142067645818,9.394041976980365,0.2257109131226495,9.345400968217216,45032,4137,140053,23632,983559,23755
AR,2002,184,24,4,1,213,0,9.66,16.8,2.76,32.6,4.682862482136968,48.47519344560765,1.3325742456566214,7.934142889070998,0.21885277989266966,7.934142889070998,45485,4394,159841,26846,973257,26846
AR,2003,152,23,1,0,176,0,9.47,16.98,2.4299999999999997,24.4,3.82126883494724,40.348464007336084,1.2512797178933,7.368332914678054,0.17932358329274778,7.368332914678054,46058,4362,140656,23886,981466,23886
AR,2004,132,27,1,0,160,0,9.54,17.34,2.48,24.2,3.4322242958577345,35.97122302158273,1.1298876467971217,6.517577090716526,0.16107728488128603,6.508033353670938,46617,4448,141607,24549,993312,24585
AR,2005,126,26,1,0,153,0,9.73,18.459999999999997,2.6,23.8,3.2508924018357983,33.4061135371179,1.0751630312570273,5.825464514163874,0.15108350572981727,5.806671979961289,47064,4580,142304,26264,1012685,26349
AR,2006,138,43,3,1,185,0,9.83,19.43,2.82,22.8,3.9347470064019396,40.04329004329004,1.2262618897689987,6.310331889347477,0.17763336665159182,6.2929450983060065,47017,4620,150865,29317,1041471,29398
AR,2007,113,53,2,1,169,0,9.08,16.29,2.42,29.4,3.565476064895884,39.26579925650558,1.1151508752944592,6.844322047626762,0.16401715871814282,6.781701444622793,47399,4304,151549,24692,1030380,24920
AR,2008,108,40,2,2,152,0,8.37,17.22,2.17,24.8,3.2365905074207353,38.68668872486638,1.1918483843397394,6.923252106581644,0.1486104919007282,6.836069260175399,46963,3929,127533,21955,1022808,22235
AR,2009,96,58,0,0,154,0,7.3999999999999995,17.93,2.04,21.6,3.3611244489065433,45.40094339622641,1.4314529247185894,7.982583454281567,0.1591816821162481,7.8125,45818,3392,107583,19292,967448,19712
AR,2010,144,70,2,0,216,0,6.9,18.47,2.27,24.4,4.765056254136334,69.00958466453675,1.8510424968506567,10.02227171492205,0.22523274049851513,9.926014429483939,45330,3130,116691,21552,959008,21761
AR,2011,134,52,0,2,188,0,7.140000000000001,15.64,2.02,22.8,4.199521969307749,58.841940532081374,1.5134073400255992,9.677253307252792,0.19387459407506866,9.586456580490541,44767,3195,124223,19427,969699,19611
AR,2012,178,57,3,0,238,0,6.9,13.469999999999999,1.7000000000000002,25.0,5.289359054138146,76.62588538312943,1.9575588090146407,14.53612654980761,0.24589774373322368,14.453148721685794,44996,3106,121580,16373,967882,16467
AR,2013,159,69,1,0,229,0,6.950000000000001,14.38,1.72,22.2,5.08753221363192,73.1629392971246,1.9713678193572826,13.712574850299402,0.23511655723650776,13.665930655845319,45012,3130,116163,16700,973985,16757
AR,2014,204,52,2,1,259,0,6.660000000000001,15.590000000000002,1.97,21.2,5.783186334710282,86.79624664879357,2.0739412089715974,13.30661734484176,0.2624810233314213,13.30661734484176,44785,2984,124883,19464,986738,19464
CA,1992,7,1,128,33,9,11,10.94,20.830000000000002,3.9,37.0,0.016991423107202665,0.1552446828696117,0.004543994959194925,0.02180972228953618,0.0008490078258711363,0.02177911141225438,529679,57973,1980636,412660,10600609,413240
CA,1993,8170,1211,159,28,9579,11,10.41,17.47,3.2,36.2,18.302399431381765,175.81308273988694,5.008035651734749,28.66616590405109,0.9102310194644433,28.436229995339296,523374,54484,1912726,334157,10523702,336859
CA,1994,8956,1238,168,31,10393,14,10.780000000000001,20.26,3.5000000000000004,34.4,19.89738288055444,184.49221593027175,5.768139976046097,28.47498678035108,0.9932840313511901,28.35217476702822,522330,56333,1801794,364987,10463271,366568
CA,1995,9262,1398,112,36,10808,16,11.0,19.25,3.38,29.6,20.52871703116156,186.59254527562456,5.7426009816829735,29.832042948426007,1.003422200753328,29.66231941334036,526482,57923,1882074,362295,10771139,364368
CA,1996,10474,1329,107,36,11946,12,11.27,18.95,3.37,32.4,22.37430607061785,198.58038133550542,6.167020636236641,32.53542646574193,1.0906233506786815,32.36319600783479,533916,60157,1937078,367169,10953369,369123
CA,1997,11289,1475,114,25,12903,12,11.16,17.0,3.4299999999999997,34.2,23.837543345606505,213.5162416640466,5.673863028733853,33.383439971643604,1.1385452404299947,33.239477256860816,541289,60431,2274112,386509,11332883,388183
CA,1998,15793,1890,112,29,17824,7,11.110000000000001,18.96,3.64,30.0,32.548533362064084,292.85444358641536,7.890590656573817,41.62113187808819,1.5088529559981942,41.465627544492264,547613,60863,2258893,428244,11812947,429850
CA,1999,16778,1950,81,46,18855,10,10.91,18.240000000000002,3.38,32.4,33.98136116482808,311.5499008592201,8.435886812814138,46.2532534275979,1.553527615879318,46.017772549440735,554863,60520,2235094,407647,12136894,409733
CA,2000,17492,2162,132,58,19844,1,10.86,17.37,3.37,31.0,35.31312728670472,325.2528232613791,8.135360860075401,46.824526009037385,1.5716181164389718,46.62856928022257,561944,61011,2439228,423795,12626477,425576
CA,2001,18598,2014,194,48,20854,9,10.74,16.830000000000002,3.08,32.0,36.496388688114614,339.88525979529305,8.804290096587968,52.30512241064061,1.6027435551133122,52.004598469338134,571399,61356,2368618,398699,13011439,401003
CA,2002,18831,2080,267,56,21234,4,11.04,18.360000000000003,3.45,37.0,36.80439281591564,333.4589654197682,8.938324550337114,48.67392550143266,1.674008157656029,48.490965891444546,576942,63678,2375613,436250,12684526,437896
CA,2003,19692,2138,197,48,22075,4,11.08,18.33,3.3000000000000003,31.2,37.7446563312707,340.6898680453739,9.570085322242004,52.20194051698248,1.7210678744729888,52.20194051698248,584851,64795,2306667,422877,12826339,422877
CA,2004,19488,1861,210,42,21601,1,11.020000000000001,19.009999999999998,3.2800000000000002,30.0,36.55158526700882,331.756538833684,9.636846024159704,50.69086574113186,1.659869074666599,50.5983682781657,590973,65111,2241501,426132,13013677,426911
CA,2005,17989,1532,106,29,19656,6,11.52,20.52,3.4099999999999997,29.6,32.4746023695093,281.87919463087246,9.014826582914756,43.93914330294671,1.4916736516142153,43.75136333486175,605273,69732,2180408,447346,13177145,449266
CA,2006,22275,2531,165,68,25039,4,12.09,19.89,3.5000000000000004,27.2,40.57086655637777,335.5759565770958,10.456487331860568,52.578640124312294,1.831565066094782,52.373751001395156,617167,74615,2394590,476220,13670822,478083
CA,2007,19600,2799,127,68,22594,7,10.92,16.03,2.74,32.4,36.02980104992569,329.92129433582056,9.77386949889993,60.957447956573816,1.6482148885875598,60.08786860133612,627092,68483,2311674,370652,13708164,376016
CA,2008,19181,2766,180,73,22200,2,10.14,16.63,2.59,30.0,35.60716634320817,351.11026760296073,10.605391073795847,63.75902534852061,1.6252691577503815,62.82882541227878,623470,63228,2093275,348186,13659276,353341
CA,2009,20646,2506,135,67,23354,0,8.85,19.52,2.44,24.0,38.691699028482816,437.36539505964754,14.848753045539398,76.08628368318341,1.8307307048752202,75.0647664230292,603592,53397,1572792,306941,12756655,311118
CA,2010,27337,2515,101,123,30076,4,8.3,18.029999999999998,2.3,25.0,50.84914831565155,612.3088825098231,19.34630634524885,107.27368056868319,2.446642593968289,106.37635640818867,591475,49119,1554612,280367,12292764,282732
CA,2011,28148,2364,94,142,30748,2,8.74,16.32,2.31,24.8,52.06371997886838,595.9261197356436,17.559368803852234,107.60191351392967,2.4693737582056805,106.95365735732499,590584,51597,1751088,285757,12451740,287489
CA,2012,32107,2369,84,99,34659,1,8.88,15.229999999999999,2.3,25.4,57.71517256768323,650.1650784122457,18.22212922207244,119.64499002354306,2.725825765789601,118.5973220732204,600518,53308,1902028,289682,12715046,292241
CA,2013,36193,2705,133,108,39139,0,8.780000000000001,14.92,2.27,22.8,64.33156091026389,732.7342506786483,19.597652027136984,131.39492333981258,2.963447433012754,130.5077059533575,608395,53415,1997127,297873,13207253,299898
CA,2014,40661,2828,119,71,43679,0,8.959999999999999,15.950000000000001,2.41,24.8,70.5859348487248,787.9460259046795,21.43971365939329,134.44946178968397,3.233783864722275,134.44946178968397,618806,55434,2037294,324873,13507087,324873
CO,1992,849,94,0,7,950,0,12.23,19.35,3.75,32.4,12.821551002780252,104.83337011697196,3.7322374960222207,19.292473904390558,0.7221550322423218,19.267431955542936,74094,9062,254539,49242,1315507,49306
CO,1993,910,140,0,4,1057,3,12.950000000000001,19.7,3.6900000000000004,28.8,13.567458636579513,104.7883414295628,4.109163005870233,20.857176684162752,0.7676520016326223,20.78703612657083,77907,10087,257230,50678,1376926,50849
CO,1994,1045,130,0,5,1180,1,13.55,21.89,4.09,29.6,14.427720786922126,106.45976181883798,4.42318649353765,20.20305785265465,0.8227388278342307,20.113864930283295,81787,11084,266776,58407,1434234,58666
CO,1995,1098,102,0,8,1208,0,13.350000000000001,20.04,3.95,28.4,14.136922176711527,105.86276399964946,4.048990098744411,20.20573722505645,0.793062020338627,20.098161550619746,85450,11411,298346,59785,1523210,60105
CO,1996,1178,139,0,3,1320,0,12.790000000000001,19.35,3.7800000000000002,33.0,14.97056922187064,117.07317073170732,4.317633936602742,22.31237322515213,0.838948035431572,22.219603750399784,88173,11275,305723,59160,1573399,59407
CO,1997,1220,123,0,1,1344,1,12.770000000000001,19.259999999999998,3.9899999999999998,35.0,14.795733016281911,115.83211238472808,3.9940683330411084,20.73402138195955,0.8244159620179788,20.64865030957612,90837,11603,336499,64821,1630245,65089
CO,1998,1750,161,1,4,1916,0,12.590000000000002,19.66,3.8899999999999997,29.8,20.605252403587638,163.64878715408267,5.644657608503517,28.704119850187265,1.1136789535602851,28.621364444378052,92986,11708,339436,66750,1720424,66943
CO,1999,1810,168,0,6,1984,0,12.030000000000001,19.25,3.75,32.0,20.88355104575645,173.6542669584245,5.691614335753608,29.561641386297943,1.1066321513453334,29.478188517770118,95003,11425,348583,67114,1792827,67304
CO,2000,1850,217,0,8,2075,1,11.83,17.91,3.46,30.0,21.491232612816027,181.68286489799493,5.742164367033612,32.063663756470675,1.1036652857110185,31.940767194138292,96551,11421,361362,64715,1880099,64964
CO,2001,1927,177,1,3,2108,2,11.58,15.93,3.18,33.4,21.31941705351093,184.12088391999302,5.469500012973198,34.32442114175921,1.0788253904728664,33.961109052536614,98877,11449,385410,61414,1953977,62071
CO,2002,1939,182,0,8,2129,1,11.559999999999999,18.27,3.3300000000000005,35.6,21.318566879618686,184.4088349935037,6.248385809208519,34.19805638101357,1.1372523044182439,34.19805638101357,99866,11545,340728,62255,1872056,62255
CO,2003,2068,227,2,4,2301,3,11.44,21.44,3.6799999999999997,33.8,22.714260330496927,198.5332182916307,7.242157476795825,33.7845774358372,1.2423822423028725,33.7845774358372,101302,11590,317723,68108,1852087,68108
CO,2004,2099,189,1,0,2289,1,11.33,18.48,3.1300000000000003,29.4,22.21812393228762,196.1439588688946,7.190222051899017,38.907397334783795,1.2162515435608274,38.81042404923787,103024,11670,318349,58832,1882012,58979
CO,2005,1854,113,1,4,1972,0,11.88,20.87,3.47,28.6,18.610445253958964,156.69447755264204,6.204730950028632,29.73417168016164,1.0288801224221256,29.632301011284916,105962,12585,317822,66321,1916647,66549
CO,2006,2118,223,0,8,2349,0,11.84,19.33,3.4299999999999997,26.6,21.757655471369556,183.70219754438102,6.656936788856928,34.444330395765206,1.1765147815634274,34.297979208036445,107962,12787,352865,68197,1996575,68488
CO,2007,1745,232,1,5,1983,0,11.28,16.88,3.15,31.8,17.97400431448616,159.28990280343803,5.299630923333075,31.39198024347386,0.9719778253772969,30.866215269670793,110326,12449,374177,63169,2040170,64245
CO,2008,1622,237,1,8,1868,0,10.6,16.0,2.67,28.4,16.873520857044785,159.24978687127026,5.506247586595176,34.42239298284409,0.8997856506346186,33.64129162389468,110706,11730,339251,54267,2076050,55527
CO,2009,1716,248,1,3,1968,0,8.89,18.39,2.46,25.8,18.390632738690414,206.91830512038692,7.58127333032856,41.22674710910005,0.9998242178966502,40.67796610169491,107011,9511,259587,47736,1968346,48380
CO,2010,2135,294,1,5,2435,1,8.649999999999999,18.509999999999998,2.58,27.2,23.180983025998877,267.9652250467701,9.217968034282512,49.800593107679724,1.2677101978044403,49.10561235807772,105043,9087,264158,48895,1920786,49587
CO,2011,2102,285,0,10,2397,0,8.68,17.130000000000003,2.48,25.8,22.973413329755218,264.59874158295617,8.584966816972232,50.12547051442911,1.2341661680916816,49.69935724652706,104338,9059,279209,47820,1942202,48230
CO,2012,2442,298,1,3,2744,1,8.61,15.15,2.2800000000000002,24.2,25.95314435963643,301.4722039112283,9.172931828134558,60.53653370984822,1.3737398415092714,60.229592396672444,105729,9102,299141,45328,1997467,45559
CO,2013,2793,376,0,7,3176,0,8.75,13.07,2.1,23.0,29.5227648775772,337.26239779122864,9.51972735692683,72.862419417743,1.5189863731235067,72.25242850967992,107578,9417,333623,43589,2090868,43957
CO,2014,3184,366,0,5,3555,0,8.82,14.330000000000002,2.3,26.6,32.502262815765654,368.47014925373134,10.317715997248609,72.00875043043204,1.6575938079196149,72.00875043043204,109377,9648,344553,49369,2144675,49369
CT,1992,1,157,0,9,1,1,8.0,15.559999999999999,2.1999999999999997,27.8,0.014847148605110388,0.18556318426424195,0.005061471572244915,0.03252244048393391,0.0007113680888811744,0.032348849998382556,67353,5389,197571,30748,1405742,30913
CT,1993,1544,194,0,8,1749,3,8.24,13.889999999999999,2.0500000000000003,29.4,25.896532322544346,314.398705734316,8.465879938429964,60.934397101348296,1.2483057942372382,60.754481033764066,67538,5563,206594,28703,1401099,28788
CT,1994,1608,219,0,6,1833,1,8.36,16.06,2.23,27.6,27.04018410338113,323.2804232804233,9.604854302796568,59.82180738226559,1.3305922986798608,59.70100641631111,67788,5670,190841,30641,1377582,30703
CT,1995,1544,211,3,8,1766,2,8.62,16.08,2.2800000000000002,25.8,25.68876734646379,298.10938555030384,8.962920105159515,55.75022887268366,1.2679139512894169,55.57478679548101,68746,5924,197034,31677,1392839,31777
CT,1996,1453,228,2,3,1686,0,8.06,16.63,2.42,26.6,24.42522491199096,303.1283710895362,8.245990717146867,49.57219723030784,1.19388019560941,49.33575232632996,69027,5562,204463,34011,1412202,34174
CT,1997,1404,237,2,2,1645,0,8.04,12.989999999999998,2.19,28.2,23.801600277805914,295.9697732997481,6.6633451207705985,51.303642714570856,1.1214193828989338,51.18551247744104,69113,5558,246873,32064,1466891,32138
CT,1998,1798,267,1,5,2071,0,8.25,15.879999999999999,2.4699999999999998,28.6,30.012317947974786,363.71619248331575,9.017010845665869,56.76927715797264,1.3957256155749769,56.607899412327455,69005,5694,229677,36481,1483816,36585
